Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Emely PAsumbal,2019-10-28 17:07:21,5,1,"Entrance fee is 1000 yen, which includes refreshing matcha tea paired with a sweet pastry, a beautiful souvenir postcard, and unlimited (preferably) unhurried walks through winding footpaths of old recycled roof tiles, pebble beds, and natural stones amidst moss-covered grounds and trees with leaves starting to change color for autumn. Of course, our walks were interrupted by photo-ops before the shrine,  inside the tea house and the courtyard dedicated to the owner (a famous period actor),  beside a couple of cultural houses, and in front of a beautiful  middle gate. It was quite a hike uphill but we were rewarded by an awesome view of Kyoto and the nearby mountains.













",yes,,view review
Rodrigo Antonio Carrillo Palomo,2019-11-07 05:49:41,5,1,"Totally worth the ¥1,000 Yen for the sights, it also includes some green tea (which is more like a matcha) and a small pastry. Quiet place, come early to get good pictures and for it to be less crowded.




",yes,,view review
Gregory Smith,2019-11-19 00:30:34,5,1,"Walk up through the Arashiyama Bamboo Grove, a beautifully serene stroll, turn right, stop at the ticket booth, and walk further up the road to find the Okochi Sanso villa and gardens. What a wonderful walk through trees, shrubs, flowers, past shrines, and up and down gently rolling hills with faraway views. The house itself was not open to visit, but the surrounding grounds are relaxing and rejuvenating. A couple of weeks later and we would have seen more color, but this walk is definitely worth your time. At the end of your brief journey, enjoy the hospitality of the tea room as you sit, rest, and reflect.

















",yes,,view review
Familie van den Berg,2019-11-20 01:24:29,5,0,"The most beautiful garden I have seen in Kyoto. The autumn colours were plenty, maybe even at their best although still in transition, which created a gorgeous pallet. The setup is small but the trails are quite extensive. There is, a bit hidden away, a meditation area as well. Worth the 1000¥ entry fee and you will get a green tea with a sweet as well. Thereafter go for another trip across the garden!",no,,view review
Jasmine Guo,2019-11-24 07:08:42,5,1,"It was so beautiful and well-designed. Much better than any other places in Arashyama. The garden is so huge!






",yes,,view review
Paweł Głowacki,2019-11-24 23:57:13,4,0,"Tranquil and peaceful detour from the Bamboo forest. Not many tourists, so its a very nice break in that respect. I recommend checking it out.































",yes,,view review
Dewi Kotadia,2019-11-30 13:14:37,4,0,"Very nice garden to see and have green tea afterwards 🍁😎


",yes,,view review
Michele Formica,2019-12-08 08:13:34,5,5,"Kinda expensive but the ticket price separates you from the hordes of tourists in arashiyama and includes tea and sweets. The garden is beautiful especially in autum. I love leaves


















",yes,,view review
Pingkan Pal,2019-12-21 02:42:45,5,1,"Stumbled on this place during our walk among the bamboo groves. Definitely worth a visit - tranquil garden paths with beautiful shrubs, trees and moss surrounding temples and private residence. One of the most beautiful garden I’ve ever been in. The ticket also covers green tea that you can enjoy at the end of your visit.



",yes,,view review
Maria Knithaki,2020-01-02 03:42:51,5,0,"Definately worth the visit if you are in the bamboo path. You pay 1000yen, and you walk around the path for around 20minutes. Then you can enjoy a free matcha tea. They also give you a free postcard.

",yes,,view review
Ahmed Assadi,2020-01-17 11:27:11,5,6,"If you visit Kyoto especially during peak season, i guarantee none of the attraction will have the appeal due to the crowd. This garden is an oasis to escape from the sea of people.
The price might seem exorbitant but i assure you its worth it. You can admire the beauty of this garden thanks to its relatively small crowd. Most times you'll find yourself alone. I fondly remember entering a small house where i was all alone. I sat on the tatami and enjoyed the garden view without any disturbance. One of the highlights of this trip.
Oh the price also includes traditional matcha and a sweet (see pic)







",yes,,view review
Amor17,2020-09-08 18:53:06,5,2,"My favorite garden that I visited in Japan. It was so peaceful and quiet but I might have lucked out since no one was around, which was a welcome change from the crowds everywhere else. The walk around the gardens was very meditative and what I was hoping to find.
Wear a good pair of shoes, especially if it's raining. It is 1000 yen but it was worth it to me plus you get free green tea and a snack included.







",yes,,view review
Hiroki Kobayashi,2020-11-22 13:53:14,5,0,"Truly hidden gem and valuable place where you should drop by. You can enjoy a magical view of Arashiyama along with a Maccha tea with a seasonal snack. Highly recommended.















",yes,,view review
Benjamin Z,2021-06-08 06:58:02,5,0,"Incredible peaceful place. Beautiful paths through different parts of the gardens and forest. Stop at the tea house before leaving!
",yes,,view review
Harpratap Singh Layal,2021-06-10 09:22:26,5,0,"There's a small room near the tea area which has it's own private gravel raking and a deck for view. There's table, paper, brush and a bit sad elegy to practice calligraphy in front of a small temple
",yes,,view review
Danette St. Onge,2021-09-30 07:59:10,2,3,"Warning: tourist trap! After visiting, we really couldn't understand all the rave reviews we'd read . The garden was unremarkable and the trails through it crowded with other rubes wandering around looking bemused (this was in low season, so I can't imagine it's less crowded in high season). The matcha tea that's included in the entry price was fine, but the atmosphere in the tea room was a bit depressing compared to others we visited, and the sweet we were given with the tea had expired 5 years ago. Overall, it seemed like a vanity project by a little-known film actor. There is not much to see or do here -- I'd recommend a pass and spending more time in the gardens of the nearby temple instead.",no,,view review
Ka Rin,2021-11-23 12:25:28,5,2,"This garden was the highlight of our Kyoto trip in the Western area of the city. All other places were pretty much overrun with people, but this garden offered a much needed and appreciated peaceful environment.

The paths are all one way, which means no other visitors should cross your path from the opposite direction.

Lots of pretty photo spots and a surprising view from one of the hills inside the garden.
The green tea included in the 1000 yen ticket price was also lovely, not too bitter, and a nice warm up on a cold day.",no,,view review
kong nawa,2022-08-25 11:38:53,5,0,"Super nice garden and amazing view of Kyoto and Arashiyama also included tea, becareful of slippling rocks when walking tho.",no,,view review
Frances Segocio,2022-10-23 11:38:15,3,2,"1000yen entrance fee and you will experience a sceneric view, away from the crowded arashiyama grove. You will recieve a green tea coupon (i am not a fan of😬) for green tea lovers. Autumn season is perfect





",yes,,view review
Olaf Schaefer,2022-10-28 17:08:48,5,5,"Definitely a must-see. If you had enough of temples and shrines and if you want to get a good impression of a Japanese garden master-piece, then that's it. On top of that, the entry fee keeps most IG-maniacs from the bamboo forest away so a good chance for a more peaceful time and solitude.",no,,view review
Ross Parish,2022-10-30 10:20:51,5,3,"As others have suggested, the garden is worth the steep entry price on its own merits, but the addition of matcha and a postcard did not hurt. With the strolling garden concept, you get to walk through several different little environments that are each beautiful in their own way. Already on 10/30/22 there were some good fall leaves and I'd expect it to be spectacular in a couple weeks.



",yes,,view review
Maya Walton,2022-10-30 21:19:43,5,10,"This garden was incredibly beautiful! It was so peaceful and quiet as well. It is beautifully maintained and had a tea house on the premises. A ticket for a free green tea and small sweet were included in the ticket price of the garden. We were there a little bit early to experience the full Fall colors, but the greenery was breathtaking. This place is a must to visit if you're in Kyoto.














",yes,,view review
Volodymyr H,2022-11-03 02:38:02,5,1,"Very beautiful garden and this is former residence of famous Japanese actor Denjiro Ōkōchi, he died in 1962, and it is great to save such a wonderful place for visitors from around the world!




















",yes,,view review
Ailin Neuenkirchen Gresset,2022-11-03 08:01:39,5,1,"The entrance is 1000 yen, but in my opinion its worth it. The garden has nice colors in the autum season and we was there before lunch so few people. You get green tea included who you can enjoy in a peaceful cafe afterwards.
",yes,,view review
Yuval Harpaz,2022-11-13 08:14:27,5,1,"Full of wonderful red colors in November. The trail is quite long and goes uphill, sometimes you have to step from rock to rock. You get a nicely foamed matcha in the end, and a dry local treat.",no,,view review
Summer,2022-11-17 20:57:14,5,3,"One of the most beautiful gardens I’ve ever seen. It has lots of viewpoints to Kyoto and to the mountains. A must visit!

Definitely visit Myokoan inside of the garden, too. It’s a magical meditative place.





























",yes,,view review
Jeremy Tan,2022-11-30 03:50:47,5,0,"It's a beautiful garden with great views of the city. Unfortunately the autumn leaves season here has ended. Almost every leaf has fallen.
I can imagine how beautiful it will be at its peak.
Date: 30/11/22
",yes,,view review
Niklas Nåsén,2022-12-10 02:56:09,5,0,Beautiful and calm Japanese garden well worth a visit. Weird cookie to the complimentary macha tea though.,no,,view review
S P,2023-01-21 05:06:03,5,0,A beautiful garden worth spending 1 - 2 hours in. Incredible view and it must be just breathtaking in Sakura season.,no,,view review
Sertap Maral,2023-02-06 14:17:52,5,1,"It was unbelievably beautiful. The view, the garden, the atmosphere... We were hesitant at first because the entrance is 1000 yen, but it is definitely worth it. Moreover, the entrance fee includes green tea and a tiny cookie. A must-see place.





",yes,,view review
Vanessa Wong-Lee,2023-03-02 01:51:13,5,0,"¥1000 entry fee but worth it. The place is so peaceful. They provide a free green tea and biscuit which is so warming. Beautiful place of you want to go somewhere quiet







",yes,,view review
Winter Phoenix Forest Kirin (WinterPhoenixForestKirin),2023-03-15 10:12:26,5,0,"The tea house was interesting, and the views were gorgeous. It was fun to watch the workers return home via bike. Very cute and Japanese.",no,,view review
Catherine Leal,2023-03-16 07:44:31,5,3,"The ticket price was 1000 yen/adult. It was a little steep, but totally worth it. You find yourself in a tranquil garden with beautiful views in every step. After the bustle of the bamboo garden this was a great escape! The green tea was enjoyable to sip on after walking the garden grounds!





",yes,,view review
Marie Patterson,2023-03-20 02:03:33,5,3,"My favorite garden in Kyoto! I recommend this over the temple down the road. My 4 year old loved following the arrows along the one-way path through the gorgeous garden. Each viewpoint was more beautiful than the last. It took a good 10 minutes to walk through. When you walk in, the first thing you do is sit in a tea house and enjoy hot matcha and a Japanese wagashi/sweet/cookie. The view of bamboo from the tea house felt zen and it was a welcomed pit stop after walking through the bamboo forest road to get there. Be warned that you cannot rent a bike and ride to the bamboo forest or this garden. There are too many pedestrians. Just walk from the train station, learn from our mistake!



",yes,,view review
June Nysted,2023-03-21 23:35:24,5,0,"Traditional Japanese garden.
1000 yen each person to walk up the Mountain and garden, also see the old houses. You can sit down and rest after the walk with included matcha tea.






",yes,,view review
B W,2023-03-24 14:19:40,5,1,"A beautiful garden with a great view of the mountain! This place is ticketed and comes with a complimentary matcha and small sweet.















",yes,,view review
M L,2023-04-08 10:06:08,5,1,Pretty garden and walk. You hear a lot of birds on the trail and it's quieter than the average Kyoto temple garden.,no,,view review
Anna McMullen,2023-04-14 06:05:59,4,0,"It’s a nice garden with good views. Although there is a high entrance fee, that means less people go there so it’s less crowded. The best season to go is fall!",no,,view review
Chris P,2023-04-24 03:17:40,5,0,Beautiful location and amazing views. Totally worth the price of admission to get away from the crowds.,no,,view review
Laura F,2023-04-28 03:08:20,5,2,"I was surprised how quiet it was given how crowded the bamboo forest and surrounding streets were. Beautiful, lush grounds and a really nice teahouse too. I’d recommend it!



",yes,,view review
Peggy G,2023-04-28 23:28:02,5,1,"Beautiful property and garden, so peaceful it’s worth a stroll even if the entry fee is higher than similar places






",yes,,view review
Timothy Oelkers,2023-05-06 13:00:38,5,0,"Absolutely beautiful! Small little garden with so much history and beauty! One very matured and well looked after garden. Highly recommend it!
















































",yes,,view review
Harriet Fisher,2023-05-07 07:17:42,5,2,"Relatively high ticket price for Japan but absolutely worth it for the stunning gardens and views. Do not miss if visiting Arashiyama. We arrived at about 10am and had the garden to ourselves; it was magical.




",yes,,view review
Victoria Anne Marilyn,2023-05-09 00:12:10,5,0,"What a beautiful place!!
Amidst the busy bamboo forest lies this beautiful quiet gem.

The garden was massive, and equipped with walking paths that lead to amazing views. A cup of hot green tea and traditional biscuits was the icing on the cake.

It’s so sad how people skip this garden just cause you have to pay 1000 YEN Entry. But I’m glad that there wasn’t many people, because we were isolated amongst ourselves and enjoyed the tranquility away from the business of the bamboo forest 1000% recommend






",yes,,view review
Thomas Tindle Solomon,2023-05-12 11:46:35,4,0,"A very beautiful garden where the crowds of tourists don't go. Peaceful, calm, and a tasty cup of matcha included in the price.",no,,view review
Andréas Trupin,2023-05-13 02:44:26,5,0,A must seen. One of the most peaceful & beautiful experience in Kyoto.,no,,view review
Anna Bruce,2023-05-14 13:16:56,5,0,"An incredibly beautiful sprawling garden nestled in the bamboo forest. We went in autumn and the colours were astounding. Stayed there for two hours just enjoying the peace and beauty.




",yes,,view review
Anna F,2023-05-21 07:32:05,5,0,"Absolute paradise comparing to the crowds in Arashiyama bamboo trail. I would recommend everyone to pay a little extra and visit the garden. No surprise it took the owner 30 years to build it, you can notice this in every detail and curve of the tree branch or the stone paving the road.


",yes,,view review
Max,2023-05-27 13:11:07,5,0,"Beautiful and peaceful place away from the crowd in the bamboo forest. The entrance fee includes a sweet and drink which you can choose to have before or after your walk around the garden.

I’m sure this place is super popular during the fall for the colours. Will be back!



",yes,,view review
HANS HSN,2023-05-27 16:43:52,5,1,"Absolutely incredible. Never seen anyone rave about this place at all, costs 1000 yen gets you free drink at their traditional tea house and following the paths around to explore the garden and ending up on top of the hill overlooking some breathtaking views over Kyoto. Absolutely recommended!




",yes,,view review
Cheng Lin,2023-05-31 05:01:35,5,0,Such a beautiful zen garden.  It’s beautiful no matter which season you decide to visit.  Highly recommended.,no,,view review
Sander van Vliet,2023-06-04 05:49:57,5,0,"Again a very beautiful garden. Also again 5 stars cause the setting of this garden is different from others. There is a designated walking route through the garden which goes uphill. There are green parts, with nice grass landscapes but also parts with gravel and needle trees. A stepping stone path with a forest covered with moss is present as well. The entrance is to be taken from the Arashiyama Bamboo Grove area and goes uphill. In the entrance fee a cup of free matcha tea and a small sweet is included. The signs to the tea house are a bit unclear, but it's located next to the entrance.


",yes,,view review
