Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Toshihiko Yano,2022-02-20 12:09:35,4,2," A shrine with a traffic jam in front of it, which is the origin of the name of the intersection. Since the shrine was built first, there is no sin in the shrine, but compared to the intersection, the presence is slightly less.
Although it is such a shrine, the main hall and worship hall are important cultural properties. Kyoto has an image of a treasure trove of national treasures, but there are surprisingly few buildings. surprisingly valuable.
On the other hand, it is difficult for amateurs to understand where the heavy sentences are not good enough. It is simply a dignified shrine that has been swept clean. I feel sorry for the hustle and bustle of the intersection in front of me.

",yes,Japanese,view review
森ともえ,2022-05-18 12:44:11,5,0," It was a beautiful shrine

",no,Japanese,view review
UK TOMO (Trip the world and Sports),2022-05-26 13:32:13,5,0,nan,no,,view review
haru ss,2022-07-24 23:57:28,4,0," It's a small shrine, near Ninna-ji Temple, but there were no worshipers.

",no,Japanese,view review
Asahi Otobe,2022-08-11 02:19:30,5,0," I passed by bus. I want to visit slowly.

",no,Japanese,view review
FREESTYLE,2022-09-02 10:23:12,5,0,nan,no,,view review
m m,2022-10-04 03:01:23,1,0,nan,no,,view review
じじギャラリー,2022-10-07 01:28:10,3,0," When I went there, there were many gardeners working. It's very close to Ninnaji Temple. It's nice to stop by.

",no,Japanese,view review
中野知弥,2022-10-14 02:00:23,3,0," It's a quiet and small shrine, but it's clean and related to Ninnaji.

",yes,Japanese,view review
Takeyoshi Kato,2022-10-23 09:07:14,4,0,"












",yes,,view review
一心喜助,2023-01-07 12:45:12,3,0," I just searched.

",no,Japanese,view review
河野のり子,2023-01-08 00:02:33,3,0,nan,no,,view review
グルメ旅ike,2023-01-09 16:52:04,4,2," The main enshrined deity is Empress Banzi.

Empress Banko is the mother of Emperor Uda.
Emperor Uda is the person who built Ninna-ji Temple.

As a guardian deity, a shrine was set up at this place at the Fukuoji intersection.

The main shrine is registered as a cultural property.

The land that protects Ninna-ji Temple, which is small but next to it.
I like this shrine that plays a big role.

",yes,Japanese,view review
timaki makimaki,2023-03-12 07:28:44,3,1," A shrine located at an intersection where five roads with heavy traffic jams in Kyoto intersect.
There is no parking lot, so if you want to visit, go to the parking lot of Ninna-ji Temple. Bikes can be entered from the west exit. We are also doing goshuin.

",yes,Japanese,view review
suiko,2023-03-27 10:01:17,5,0," Although it is small, it is very beautiful and has a long history.
I was able to get a goshuin at the shrine office. Mr. Miyaji was a very nice person, and I was able to listen to various stories.

",yes,Japanese,view review
キョートマン,2023-03-31 11:00:13,5,0," splendid shrine

",yes,Japanese,view review
宮本雄,2023-04-02 09:01:19,5,1," When I asked for a goshuin, the chief priest taught me various things. The enshrined deity is Princess Hanko, the grandson of Emperor Kanmu, and is said to be the mother of Emperor Uda, who founded Ninnaji Temple.
Since there is a deep connection with Ninna-ji Temple, it is said that during the mikoshi procession of the big festival in October, a ceremony is held to visit Ninna-ji Temple and receive the offerings.
I am the empress of Emperor Koko, and I visited the tomb of Emperor Koko because it was nearby.

",no,Japanese,view review
