Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
奥村慎也（OK computer）,2021-04-04 13:12:40,4,14," Manpukuji Temple is the head temple of the Obaku sect in Uji City, Kyoto Prefecture. This is the central temple of the Obaku sect, which was the last to be established among the various sects of Buddhism before the early modern period in Japan. The style of the building and Buddhist statues, the manners of the ceremonies, and the vegetarian cuisine are all Chinese-style, and the scenery is different from that of typical Buddhist temples in Japan.
Founder Ryuji Ingen was born in the 20th year of the Ming dynasty (1592) in Fuzhou Prefecture, Fujian Province. At the age of 29, he entered the Buddhist priesthood, and at the age of 46, he became the chief priest of Manpuku-ji Temple on Mount Obaku in his hometown. Ingen was a famous monk even in the Ming dynasty at that time, and his fame reached Japan.
Ingen was invited to come to Japan in the 11th year of Meireki Junji, 1654, when he was 63 years old. At that time, Japan adopted a policy of isolation and travel with foreign countries was extremely limited. temple) was built. Ingen came to Japan at the invitation of the priest Itsuden Shoto of Kofuku-ji Temple in Nagasaki. At first, the monk Itsuzen invited was a disciple of Ingen, a monk named Yaran Shokei, but the ship Yaran was on was in trouble and he never returned. . Therefore, Izen decided to invite Yaki's teacher, Ingen, who was well known in Japan. At first, Ingen declined to come to Japan because of his advanced age, but he received many invitations from the Japanese side. to decide.
Ingen, who came to Japan with 30 disciples in 1654, lived first at Kofuku-ji Temple in Nagasaki, then at Fumon-ji Temple in Tomita, Settsu Province (now Takatsuki City, Osaka Prefecture). Ingen promised the disciples he left behind for Ming that he would return to Japan in three years. In the third year of his arrival in Japan, he received many letters from Ming's disciples and supporters requesting Ingen's return to Japan. The followers on the Japanese side strongly hoped that Ingen would stay in Japan, and they were also appealing to the Edo bakufu to that effect. In 1658, Ingen went to Edo and had an audience with the fourth shogun Tokugawa Ietsuna. Ietsuna also devoted himself to Ingen, and in the following year, 1660, the shogunate gave him the territory of the Konoe family in Uji, Yamashiro Province, where the Owada palace of Chumonin, the birth mother of Emperor Gomizunoo, was located. , a new temple was to be built for Ingen. At this point, Ingen also decided to stay in Japan, and although he was supposed to return to Japan after staying for three years, he ended up burying his bones in Japan.
The temple was named Obakusan Manpuku-ji Temple, which has the same name as the temple in his hometown of Fuzhou, and was founded in 1661. Almost completed.
Manpuku-ji Temple, the head temple of the Obaku sect, was built in the style of the late Ming dynasty, and the precincts of the temple form a different space from many other temples in Japan. In addition, many of the Buddhist statues were created by Fan Daosheng, a Buddhist sculptor from the Qing dynasty who came to Japan and lived in Nagasaki, and are of a continental style. The language used in the temple and the manners of the ceremonies are also in the style of the Ming Dynasty, so even today the Chinese flavor remains strong. The shojin ryori at this temple is a Chinese-style dish called fucha ryori, which uses a lot of vegetable oil and is characterized by being served on a large plate and eaten separately. Manpuku-ji Temple is also known as a temple related to the founder of Sencha-do, Baisao. Ingen and his disciples Mokuan Seixin and Sokuhi Ryouichi were both masters of calligraphy, and these three were called 'Oubaku no Sanpitsu'. In this way, Ingen's visit to Japan and the founding of Manpuku-ji Temple not only brought new Zen to Japan, but also brought various aspects of Chinese culture to Japan. Ingen is said to have brought in beans, which is named after Ingen, as well as moso bamboo, watermelons, and lotus roots.
The temple faces west and is arranged symmetrically. After passing through the main gate, Hojoike Pond is on the right, and beyond that is the Sanmon Gate. In front of the Sanmon is the Tennoden Hall, behind it is the Daiyuhoden Hall, and further back is the Hojoden Hall, which is lined up in a straight line from west to east. These halls are connected by corridors. Along the square-shaped corridor connecting the Tennoden and the Daiohoden, on the right (south side) are the bell tower, Garan-do Hall, and Sai-do Hall. is built. These buildings differ from general temple architecture in Japan in that they were built in the style of the late Ming Dynasty, using teak wood from the south. The balustrade with the swastika kuzushi design, the arched ceiling called the obaku ceiling, the circular windows, and the decorations carved into the door in the shape of peach seeds called the peach fruit are rarely found in other temples in Japan. Unusual designs and techniques are often used. In addition to these, there is a block called Shoin-do, which is the pagoda of the founding mountain, on the left (north) of the approach between Sanmon and Tenno-den, where Kaizan-do Hall, reliquary hall, etc. are built.
Twenty-three main buildings, cloisters, frames, joints, etc. are designated as national important cultural properties as representative buildings of Zen Buddhism.

",yes,Japanese,view review
tm ryo,2021-06-19 02:26:39,5,2," The large parking lot is far from the main gate. After going around the inside, you can return from the exit near the parking lot.
There seems to be a place for training and training on the premises, and there were times when I passed by people who seemed to be monks and small priests.

",yes,Japanese,view review
Beni Iya,2021-07-02 08:54:02,5,2," Manpuku-ji Temple, the head temple of the Obaku sect. Hoteison of Kyoto Seven Lucky Gods. Fucha cuisine is famous. Kidney beans and lotus root watermelons, which were handed down by the Chinese monk Ingen Zenji, were brought to Japan. The temple is also Chinese-style, with swastika-kuzushi fences and kaipan, the original form of wooden fish.

",yes,Japanese,view review
Michael Delphia,2021-07-04 08:24:10,5,0,Extremely underrated temple with a unique history and aesthetic. Great for china-esque photoshoots.,no,,view review
Ananas Yosi,2021-07-14 02:25:40,5,3," (2016/9/2 visit)

It is the third sect of Zen Buddhism in Japan, after Rinzai and Soto, and the founder (Ingen Zenji) is from China. saw.

It is still a large temple, and although it is from the Edo period, you can see the atmosphere of old China (Ming Dynasty) everywhere. The carved wooden fish left a deep impression on me, but I was surprised to learn that it was the original form of the wooden fish (Kainagi/Kaipan).

It is said that the sutras were read in Chinese at the time, and the cooking (fucha cuisine) and ceremonial manners were of the Chinese style at the time. will be killed.

In Fuzhou, China, it seems that there is still a Manpukuji Temple with the same name where Ingen Zenji was the former chief priest, which is also interesting.

The day after this day, there seemed to be a music event in the precincts, so I was preparing the venue.

",yes,Japanese,view review
山口裕一,2021-08-02 14:57:11,4,10," From my home in Hirakata City, I had to go through the side road of National Route 1 and Keiji Bypass, and on the way, I had to go through a railroad crossing and a narrow road, but I was able to arrive by moving as instructed by the navigation. However, the parking lot was not dedicated to Manpuku-ji Temple, which was specified by the navigation, but parked in the parking lot in front of the main gate. A few hundred meters before the position specified by the navigation, the parking lot in front of the main gate jumped into my eyes, so I thought for a moment that this was a mistake, but the parking lot space is wide enough and I can park. The fee was the same as the amount I had checked in advance, so I decided to park in the Somonmae parking lot after all. The basic parking fee is 500 yen for the first 90 minutes and 200 yen for every additional 30 minutes. The only difference is the content of the service. If you spend 3,000 yen or more at the cafeteria attached to the parking lot in front of the main gate, you can get a 90-minute free parking ticket. On the other hand, the private parking lot is free for those who can eat Fucha cuisine at Manpuku-ji Temple. I think it takes about 90 minutes just to eat fucha cuisine, so if you can eat fucha cuisine, it is almost certainly better to use the private parking lot. In my case, the purpose of this day was only to visit, so it seems that there was no mistake in choosing the parking lot in front of the main gate, which costs the same as the private parking lot. By the way, the time required for the visit on this day was about 2 hours, exceeding 90 minutes.
The admission fee is 500 yen.
Many of the buildings were made in the Chinese style, and I was able to enjoy the space of a different culture. In addition, the faces of the Buddha statues are richly expressive and have distinct features, and among them, the Rakan statues are so wonderful that each one has a unique expression, gesture, and appearance that seems to speak to me. It is a work.
I was a little stressed because of the corona virus, but I was able to visit and see many rare cultural properties that I don't usually get to see, which was a great change of pace.

",yes,Japanese,view review
amsang04,2021-08-15 11:35:13,5,5," Visited in late July 2021.

A few decades ago, I visited Byodo-in Temple on a school trip as a high school student.

This time, after visiting Byodo-in Temple and its surroundings, I visited the shrine in the evening.

The precincts were almost reserved.

I was surprised by the size of the precincts more than I imagined, and I was tired from walking in the midsummer daytime, so I took a leisurely look around.

Only very unique buildings with a Chinese taste

I thought that if I arrived at the site, I might be able to revive the memories of those days, but I didn't.

However, it was a very nice place that made me feel calm, and I am glad I came.

",yes,Japanese,view review
福ちゃん（Fukuchan福桑）,2021-11-04 00:22:22,5,1," A temple that you must visit when you come to Kansai.

It was built by Zen Master Yinyuan who came to Japan from Fujian 350 years ago. The current morning and evening class chanting here has been preserved for hundreds of years. The scriptures that have been lost in the wars and chaos in modern China have been learned from here.

Every year from November 3rd to 5th at 10:00 a.m., there will be a Dharma Assembly in memory of Zen Master Yinyuan in Kaishan Hall. Yesterday, on the 3rd, I happened to go to Wanfu Temple and met a Fa Conference. After that, I went to visit the cultural relics exhibition.

",yes,Chinese,view review
takao yamahara,2021-12-06 03:44:01,5,0," A quiet area in Uji, outside the center of Kyoto. There are Chinese-style temples and Buddha statues that are rare in Japan. It seems that sutras can also be chanted standing up in a Chinese-style vocalization. The paving stones in the precincts represent the back of a dragon, and the attic of the corridor also imitates a bellows. We also had fucha cuisine (vegetarian cuisine).

",yes,Japanese,view review
Sue Hoh,2022-01-05 02:44:14,5,11," Mr. Hiroshi En was on location for Kansai Television's ""Yo-idon"", so I was curious and decided to visit.
(v^ー°)
(Broadcast in October 2021)

Visited in November.
In the precincts, there are a lot of osmanthus trees, and a very fragrant scent drifts, which is wonderful.

And the grounds are quite large and spectacular.
From the moment you pass through the gate, it's already majestic.
It has a splendid appearance.
Does the image I posted convey the sheer size of the building? ?

You can purchase a fish-shaped amulet called “Kaipan” to ward off evil spirits.
It's pretty cute.
(*^o^)／＼(^-^*)

The female cashier at the amulet and manju sales floor was nice and friendly.
(v^ー°)

I recommend coming in autumn.

",yes,Japanese,view review
林伸彦,2022-02-16 03:44:16,5,7," The precincts are very large, and as expected, it is the head temple of the Obaku sect (Zen sect), and it has a Chinese scent.

Rather than a tourist temple, it is a living “Zen temple”.
There are some souvenir shops as well.
I feel flexible and not devoted to Zen.

It is a temple where you can relax with fewer people than the nearby tourist spots.

",yes,Japanese,view review
Concierge V,2022-03-03 13:39:26,5,35," In the Uji area, Byodo-in Temple and Ujigami Shrine, which are both world heritage sites, are popular tourist destinations, but Manpuku-ji Temple was more spectacular than those two major tourist destinations.
There were almost no people on weekdays, so I was a little worried when I arrived, but the precincts are wide and the corridors are splendid. The Buddha statues are unique and worth seeing.

Hotei is one of the Seven Lucky Gods of the capital and is enshrined there. It's good to remember with the Miyako Shichifukujin spot.
The Rinzai, Soto, and Obaku sects are said to be the three major Zen sects of Japan, and Manpuku-ji Temple, the head temple of the Obaku sect, is designated as an important cultural property.
Founded by Ingen Zenji in 1661. There are many things that Mr. Ingen brought to Japan for the first time, and his influence in Japan during the isolation period is outstanding.

I think public transportation is a little inconvenient. If you can go by car, you definitely want to visit Byodo-in Temple and Ujigami Shrine as a set.

",yes,Japanese,view review
Shin Odysseus,2022-03-25 10:17:18,5,0," Unlike Japanese temples, this is a temple where you can feel the atmosphere of a foreign country (Chinese style). After having Fucha cuisine, we visited a temple and felt the splendor of Obaku culture.

",yes,Japanese,view review
-saku mikannohana,2022-06-06 03:57:51,4,1," Visited on Sunday 6th June at 2pm. The precincts were more spacious than I expected, and there were many majestic temples. The number of worshipers was sparse, and it was wrapped in a quietness suitable for a Zendo. While walking around the temple, I happened to meet a young monk who looked like he had just stepped out of a Kabuki play. It was as if I had slipped back in time to when Ingen Osho was there.

",yes,Japanese,view review
k t,2022-06-13 04:19:19,4,3," I went to play with my 2 year old son.
From the large parking lot, I walked through the narrow streets of the residential area to the main gate, and from there I took a leisurely stroll through the wide precincts.

I wonder if the way to the main gate is a little difficult to understand (because the distance was longer than I thought). But thank you for giving me a detailed map at the parking lot!

There are few cars on the path, and the temple is not crowded because it is before noon on weekdays. bottom. There was a lot of shade under the eaves and under the trees, so it was cool even under the scorching sun.

【For your reference】
Large parking lot 500 yen
Admission fee: 500 yen per adult

",yes,Japanese,view review
TT A,2022-06-18 10:10:40,5,4," The Fucha dish was so delicious!

It's amazing that you can make such delicious dishes without using meat or fish!

It's a simpler version of Nagasaki's Sippoku cuisine. It's like a Chinese-style kaiseki meal.

The precincts are also a little Chinese style.

Sofuku-ji Temple and Kofuku-ji Temple in Nagasaki City are like branch temples.

Admission is free if you eat Fucha cuisine.

",yes,Japanese,view review
中根斉,2022-06-22 05:47:02,3,2," As the main temple of the Obaku sect of Buddhism founded by Zen master Ingen Ryuki, there are many highlights, so it is better to plan your stay longer.
There were several group tour groups, and I received explanations from the monks, but I don't think there was enough time. It is a good idea to use public transportation (JR, Keihan) or your own car to visit and take your time.
Advance reservations are required for the dining facility (Fucha Cuisine).
Souvenir shops are also available.

",yes,Japanese,view review
宅見肇,2022-06-26 03:38:02,5,56," 2022'6/24
A 5-minute walk from JR and Keihan Obaku Station. Recently, it seems that China is not very popular with Japanese people, but Ganjin at Toshodaiji Temple and Ingen at Manpukuji Temple are different.

Manpuku-ji Temple was opened in 1661 during the Edo period by a splendid master named Ingen. Mr. Ingen, who used to be a chief priest in Fujian Province, was invited to Japan with a promise of three years, but in the end, he won't be able to go back.
During that time, a lot of culture and customs have been left behind. Letters too... That's right!

Another sculptor, Fan Daosheng, left many Buddha statues at Manpuku-ji Temple. Knowing about the lives of these two men, I understand well that Japanese monks trusted and eventually respected them.

It's quite wide, so if you pass through the Sanmon gate, you can see the Tennoden in front of you. Hotei-sama (a seated statue of Miroku Bosatsu) is enshrined here, and the guardian deity of the temple is surrounded by a standing statue of Idaten and the Four Heavenly Kings.

Further to the back, Daiyuhoden, the principal image of Buddha, where the statue of Shakyamuni is enshrined, along with his disciples Anan and Kasha. And there are 18 Arhat statues, and the Rakanra Sonja in the middle on the right has a Buddha in the chest door... It is said to be made by Fan Daosheng. It's rare, so it's a must-see ✨

After that, most of the building is designated as an important cultural property, there is a garden, a training facility, and of course, rest and meals (reservations for Fucha cuisine) ...

Who is Ingen Zenji?
If you want to meet me, please come during the special visit✋

",yes,Japanese,view review
りえ,2022-07-02 10:44:44,5,1," Stopped by as one of the destinations on a sightseeing bus tour.
The temple was built by Mr. Ingen, so it was a Chinese-style architectural style. It seems that sutras are also Chinese reading. It is said that Mr. Ingen brought many things from China, and Mr. Ingen's achievement of staying in Japan until the end of his life, which was planned for three years, is amazing.

",yes,Japanese,view review
アスカ,2022-07-03 08:57:25,5,13," The head temple of the Obaku sect.
I heard without much knowledge, but it is a temple with a very good atmosphere.
It's not touristy, and I'm happy that I can see various places with just an admission fee.
Ingen Zenji is from China, so the building is different from Japanese temples and is worth seeing.
It is a calm place, so we recommend that you take your time and see every corner.
And if you have room, Fucha cuisine is also available.
It is surprising that you can eat so deliciously without using meat or fish.

",yes,Japanese,view review
SUGI FUMI,2022-07-06 03:29:38,5,1," A temple recommended by a friend who loves temples
I went to visit for the first time.
The taste is slightly different from the temple you usually see
It was a nice temple.
Is it this time of year in the precincts?
Decorated with wind chimes, it has a pleasant tone.
was playing.

",yes,Japanese,view review
Yoshinori kageshima,2022-07-08 05:38:10,5,14," A famous temple called Obakusan Manpuku-ji, the head temple of the Obaku sect, located about a 5-minute walk from Obaku Station on the JR Nara Line and Keihan Line.
According to the temple legend, in 1661, a Chinese monk named ""Ingen Ryūki"" founded the temple in Uji with about 20 disciples, and in 1870, founded a sect of the Obaku sect!
The Obaku sect is one of the Zen sects and seems to value Chinese style. In the early days of Manpuku-ji Temple, monks from China performed rituals such as morning and evening rituals, and the tradition of Obaku sect such as chanting sutras has been handed down to the present day. The buildings in the precincts also have a Chinese-style atmosphere, and when you see a dragon in the precincts of the temple, it is said that the diamond-shaped stone on the approach path represents the back of the dragon, and it is said that you should not step on the stone (after visiting the shrine). I found out) On the left and right in front of the main gate, there was a Ryume well, which is the eye of the dragon.
The kaipan hanging in front of the Saido (dining hall) in the precinct corridor is still used today to inform the monks of their meal times! When I visited the temple, it was raining lightly, and I felt as if I had received the warm mercy of the Buddha in a comfortable and quiet space standing in the temple.

",yes,Japanese,view review
金本陽平,2022-07-30 14:14:56,5,0," A surprising Chinese style temple. I wonder what this is, it's a nice atmosphere. Not cluttered. It's a place that makes you dream while walking through the quiet temple.

",yes,Japanese,view review
テスト氏,2022-08-21 12:34:05,5,0," A place to relax is a power spot. This temple is nice. Finding your own power spot is fun.

",yes,Japanese,view review
Naka Hiro,2022-08-29 05:42:03,4,0," The head temple of the Obaku sect, founded by Ingen Zenji. It was founded in 1661, so it is relatively new for a temple in Kyoto, but since it has not been damaged by fire or other damage, the original building remains as it was when it was first built, and has a dignified appearance.
The Obaku sect, which is also used as the name of places and stations around here, is a major feature that conveys the style of the Ming Dynasty in China as it is. For this reason, both the structure of the temple and the appearance of the Buddha have a Chinese style that is a bit different from other Buddhist temples.
For example, Miroku Bodhisattva enshrined in the front Tennoden. It is a grateful Buddha who saves all living beings after Shakyamuni's death, but at this temple, the Hotei-sama Buddha of the Seven Lucky Gods greets worshipers with a hearty smile.
In addition, the Buddha of the largest hall, Daiohoden, is Shakyamuni Buddha (Shaka Nyorai) in the center, but on both sides is not Kannon, but the venerable Buddha (Kasha, Anan), and on both sides are the 18 Arhats. As I said, the atmosphere is quite different from Japanese Buddhist temples.
In addition, there are various novelties such as a giant wooden fish called kaipan (actually shaped like a fish) that attracts my interest. As one of the few temples in Kyoto where you can feel the atmosphere of a foreign country, I think it is a valuable presence.

",yes,Japanese,view review
Ami Kawamura,2022-09-15 03:06:13,5,1," A temple opened by Ingen Zenji who came from China. Obaku sect is one of the three Zen sects of Japan. ""Red"" is impressive because it incorporates the style of the Ming dynasty.
More gorgeous than Japanese-style temples
It might be Instagrammable.

It is possible to have Fucha cuisine. Dishes that do not use any animal products are surprisingly filling and satisfying with beautiful colors and shapes.

About 10 minutes from Manpukuji Station on the Keihan Uji Line. There is a parking lot.
If you are going by car or want to eat fucha cuisine, you need to make a reservation by phone.

",yes,Japanese,view review
草愛やし美,2022-09-22 00:29:43,5,1," In September 2022, the “Japan-China Cultural and Art Festival IN Manpukuji” was held in hopes of developing cultural exchanges between Japan and China. This event was held by Manpuku-ji Temple on Mt.

After the congratulatory speeches of the guests, a lucky Chinese lion dance was dedicated, a passionate performance by Chinese singers who are active in Chinese and Japanese dance, and a joint performance of Chinese and Japanese tea ceremonies to make tea, which is a rare sight to see. I enjoyed the performance.

In the evening, a lantern fair will be held from October 28th, and the grounds were decorated with lanterns all the way from the entrance. gave me

There were powerful lanterns everywhere in the precincts, and the lit ones were very beautiful and quite impressive.

Manpuku-ji is a very splendid temple, and I went there for the first time, but it was wonderful.
The Obaku sect is one of Japan's three major Zen sects, along with the Soto sect and the Rinzai sect. It's a little far away, but I thought it was good to go out.

",yes,Japanese,view review
堺順ちゃんの蘭,2022-09-23 10:57:22,4,0," This time it was a lantern festival, so the inside of the temple was strange. It looked like a temple in Taiwan or China. It looked like an event venue.

",yes,Japanese,view review
にゃんぴさ,2022-09-24 10:58:34,3,0," I like Sangokushi, so I went there because I found a search hit as Kantei Mausoleum in Kyoto. It was a large and beautiful temple, but the satisfaction level of Sangokushi was low (bitter smile)

",yes,Japanese,view review
梅本将実,2022-09-28 13:45:51,5,0," It is usually quiet, but it was lively with the location scouts for the quiz show and the filming team for the wedding pamphlet. It seems that it is also lit up at night, so I would like to go during the period.

",yes,Japanese,view review
おはぎどらやき,2022-11-04 08:31:34,5,0," I visited on the Seven Lucky Gods tour.
It was a weekday, so I was able to relax in the very quiet precincts.

",yes,Japanese,view review
イッチーイッチー,2022-11-06 14:54:08,5,1," Taken on November 5, 2022
Chinese lanterns are displayed in about 30 places in the precincts as part of the commemorative event of Ingen Zenji's 350th anniversary, creating a fantastic space.
October 28, 2022 to January 31, 2023
17:30-21:00 (Last admission 20:30)
2,500 yen for adults, 1,000 yen for middle and high school students, free for elementary school students and younger
There seems to be a goshuin limited to the lantern festival.
Festivals using Chinese lanterns, such as the Nagasaki Lantern Festival, are held all over Japan.
A large-scale lantern festival like this is rare in Kansai.

",yes,Japanese,view review
K O,2022-11-07 13:55:55,5,0," Obaku sect is a Zen sect founded by Ingen Osho in the Edo period. One of the famous Zen sects following Rinzai sect and Soto sect. The head temple is Manpukuji Temple. China: It has its roots in the Zen of Ming, and there are elements and atmospheres that make you feel foreign in temples, styles, and sutras.
The founder, Ingen Osho, was also the person who introduced foods from the continent to Japan, and the impact he left behind can be seen in the fact that he left his name on kidney beans in particular.
It is a 5-minute walk from Obaku Station, which seems to be ranked among the obscure station names of Keihan, and has relatively good access, making it a good place for a cultural exploration trip on a holiday. It seems that you can also have a serious Zen experience.

",yes,Japanese,view review
芦田幸恵,2022-11-10 04:11:49,4,0," The entrance fee is usually cheap, so you can easily visit. It is a temple that is open and loved by the local community.

",yes,Japanese,view review
近藤里江,2022-11-15 13:29:16,5,0," It's expensive to visit, but it's worth it. Until January 31st next year, please 😀

",yes,Japanese,view review
sarara f_,2022-11-15 14:56:19,5,0," I thought that Chinese-like = old, so I was surprised to find that the temple is surprisingly new. First thing in the morning, there were few visitors and I was able to go around slowly. I was able to see the unique Buddha statues and Rakan without getting tired.

",yes,Japanese,view review
Kats Kawasaki,2022-11-21 13:44:06,5,0,"So much to see and learn, a beautiful temple.  They offer Sho-jin meals, a reservation required.",no,,view review
野村聡,2022-11-23 23:55:50,5,0," The first temple I visited after living in Kyoto
Manpuku-ji Temple, the head temple of the Obaku sect
I heard that it is a sect derived from Soto sect and Rinzai sect...
Surprised by the taste of being in a Chinese temple
Honoring Hotei-san
The incense sticks offered are very long, like those seen in Chinese temples...
Always thinking about different cultures

The basis of the teaching is the teaching of ""Zen""
means dojo
The temple that chanted Danrin

",yes,Japanese,view review
青い空,2022-11-25 17:32:28,4,0," Unlike usual, there was a mechanism for lighting up, so the passage was unsettling, but I was able to feel the relationship with China.
There was also a guide from the deputy chief priest, and I was interested in the detailed explanation of the building and the Buddha statue.
I regretted that it would have been better if I had studied in advance.
It was a good experience to be able to ring the temple bell.

",yes,Japanese,view review
春うらら美濃路,2022-11-29 12:37:09,5,0," It will be held until January 31, 2023
Lantern Festival
I went.
reflected in the pond
The lantern was so beautiful.
300 yen for online reservations
It's a good deal with a discount

",yes,Japanese,view review
なかよし（抹茶宇治）,2022-11-29 13:26:30,5,0," I won a seat meditation experience and visited. There were few worshipers other than 50 of us, and it was very comfortable. I think it's a hidden autumn foliage spot.

",yes,Japanese,view review
Justin Hankins,2022-12-07 02:32:47,4,0,"2500 yen for admission to the lightup but you can get a 300 yen discount with the website and LINE app.



",yes,,view review
つかさ,2022-12-19 14:38:33,4,0," Located in Uji City, Kyoto Prefecture, it is one of the three Zen sects of Japan and the head temple of the Obaku sect.
It was founded by a Chinese monk, Ingen Ryuuki. Zenji was a monk representing the Rinzai sect of the Ming Dynasty in China, and was the chief priest of Obakuzan Manpuku-ji Temple in Fujian Province, China. It was named Obakuzan Manpukuji.
The kairon, which is hung in the corridor in front of the Saido (dining room), is a fish board used to report the time, and is the original form of the mokugyo, and is still in use today.

",yes,Japanese,view review
TED,2022-12-20 09:51:38,5,0,"Cultural mixture of two countries. Really unique!  (Dec. 2022)

",yes,,view review
