Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
Mrs Sandhu,2018-03-21 12:23:29,4,0,Probably the most expensive temple fee to pay. The place was very quiet when we arrived which made it nice going around. It was raining a lot and cold so feeling soggy we didn’t explore properly. Towards the end of the temple there was a beautiful lake and waterfall we were just in awe and took lots of photos. The cherry blossom started to come through can I imagine it would look stunning. We did this after the foshimi Inari shrine.,no,,view review
Erik van der Niet,2018-03-24 05:13:09,5,0,Beautiful temple complex. Not as crowded as other complexes. Bit out of the way but definitely worth it.,no,,view review
David Liao,2018-04-05 15:48:47,5,0,"Cherry blossom everywhere!!







",yes,,view review
Neil - The Backpack Adventures,2018-05-20 13:27:07,5,4,"A good place to visit if you want less tourists. Very quiet and close to nature. You'd see several historic infrastructures here. My favorite is the pagoda. You may also try to eat at restaurant juan. It has a very photogenic interior and very delicious food. You would surely love it.











",yes,,view review
TurboTegs,2018-06-02 12:42:03,5,0,Beautiful gardens.,no,,view review
abhishek kumar,2018-06-16 22:31:07,5,0,"Far from the bustle of Kyoto city temples and shrines this place is beautiful in every manner. Fewer  tourists as this place is out of the circuit of the bus pass and farther from the train station. There is entrance fee of ~1500 yen which is expensive than other regular places in Kyoto but it's worth it. They have a Japanese garden 3 temples large lawns and a museum. You can skip the museum but will still take couple of hours to go through all the places.

















































",yes,,view review
Jane Tsai,2018-07-21 06:13:48,5,0,Very peaceful place to visit and no many tourists,no,,view review
Sam,2018-07-31 06:34:06,5,0,"Very serene temple grounds. Good for meditation and reflection.




",yes,,view review
douglasneitzke88,2018-10-10 06:17:20,5,0,"Unfortunately the main complex was closed due thyphoon. But he garden and calligraphy momentary are amazing




",yes,,view review
Heiko Sendrowski,2018-10-26 15:44:09,1,2,"This is my first negative post, and I have to say that Daigo-ji has deserved it. I cannot recommend visiting this place before 2040:

-1) The entrance fee is a total ripoff. It is 1500 yen in any decent season other than in the middle of winter or summer. The fee covers two temples plus one museum, and you probably are willing to pay for World Heritage status. But the fee does not include all temples of the complex (Kami-Daigo up the mountain is not covered and costs another 400 yen), and the ones included are hardly worth 500 yen each.

-2) The ""garan"" section comprises the admittedly beautiful Benten-do. Just check the pictures of a small vermilion/white ""one-storey-pagoda"" at the end of a vermilion wooden bridge over a streamlet entering a pond. Really nice. And small. The whole area of pond, pagoda, bridge, waterfall and all is approximately 100 x 50 m (ca. 330x190 feet), including the on-site restaurant. If you want to see a nice garden in Yamashina, consider visiting Bishamon-do Monzeki at the northern border of this ward.

-3) The calligrapher at Denpoin Daikodo, the temple building next downhill form Benten-do in the ""garan"" section, is inept. Sorry to say that, but I would really like to rip the page out of my goshuinchou.

-4) The ""garan"" section also comprises the Goju-no-to, a five storey pagoda. This pagoda is really old but in good shape. It is located at the eastern (hillward) end of an open square of some 30 x 30 m (approx. 130x130 feet) covered in gravel with the general appeal of a makeshift car park. In case you are a student of city planning or architecture please visit the site and learn for good how a building can be debased by its surroundings. If you are not such a student, go to Nara and enjoy the pagodas there.

-5) All other buildings in ""garan"" section are either beautifully old but tainted by their parking lot settings, or are dilapidated/severely damaged by the taifuns of 2018 latest. At any rate, other sites offer quite similar buildings, maybe not of the same age, but without the inconvenience of traveling to this somewhat remote spot.

-6) The taifuns of 2018 have erased the former forest at the entrance of the ""garan"" section. While the taifuns are hardly the fault of the site management, not adjusting the entrance fee according to the ensuing aesthetic devaluation is. Thus, should you come here before 2040 do not expect to be greeted by any appearances of solemnity. I do hope that measures are taken to remedy the deforestation.

-7) Niomon, the gate at the entrance of the ""garan"" section, is a good sight, but so are others elsewhere. And it can be seen without entrance fee from the main avenue.

+1) Sanpo-in. No regrets regarding this temple other than that its entrance fee is used to subsidize the other temple complex parts.

Tl;dr: If you want to see a good garden and fusuma paintings at a tripled entrance fee, come here and visit Sanpo-in. You may then also pay a courtesy visit to Daigo-in's other sections.
",yes,,view review
Clark Zhou,2018-11-06 14:20:26,4,0,"Very beautiful place, should definitely make a short stop if you have extra time for your trip.",no,,view review
Hanna Hsu,2018-11-28 10:42:09,5,0,"Beautiful place. Very quite,not much people











",yes,,view review
Catherine Chung,2018-12-26 08:23:36,5,0,Excellent veiw..good for pictorials.,no,,view review
Kelvin Choi,2019-01-01 15:29:31,5,0,"Its one of the best place in Kyoto to visit during Autumn.
",yes,,view review
Leonard Historillo,2019-01-04 10:13:53,5,0,"Nice

",yes,,view review
Raul Peixoto,2019-01-10 02:15:44,4,0,This is a great temple to visit on Spring and Autumn.,no,,view review
Junseong PARK (너하),2019-02-06 02:42:12,5,0,Beautiful for every seasons,no,,view review
Davide Vincenzo Dionigi Mazzilli,2019-03-23 20:02:30,5,0,"The complex of daigo ji is amazing during momiji period. The famouse Bentendo pagoda, on a pond surrounded by red maples, is one of the icon of Japan. Tripod allowed",no,,view review
Hauw Hian,2019-03-31 05:46:47,5,0,Very good to view Sakura Bloom Season,no,,view review
Sea Chanthasarnviwat,2019-04-14 18:02:39,5,0,"Very photogenic place and a place for early cherry blossom if you ever visit Kyoto just before the full blossoming. The place is actually a temple complex with many sub- temples within. I would recommend anyone to spare a few hours to tour the entire place. Be sure to visit the museum as it has a lot of grand statues within. The view from the resting spot within the museum is also very nice.


",yes,,view review
Dr. Anthony J. “Quantum Minister” Toledo,2019-04-15 06:25:07,5,1,"Amazingly beautiful site with a ton of history!











",yes,,view review
Sonia Vanegas,2019-04-16 08:39:56,5,0,Best place in the world!,no,,view review
Jana Zdilova,2019-04-17 10:07:24,4,1,"The temple and the area were lovely but ¥1500 seems a little bit steep, especially since you have to pay another ¥600 if you want to hike up the mountain. You do get access to 3 different temple areas. The outside area, which you can enter for free is one of the best sakura spots, but make sure to come early in the morning to veat the crowds.



",yes,,view review
S Wan,2019-04-19 13:32:40,4,1,"Was there a few days ago and is a good place for experience heritage. Daigoji needs more maintenance or a refurbishment. The place is so spacious. Go there just before 9am if u drive.





",yes,,view review
Blaz Miklavic,2019-05-19 04:15:53,5,1,A great place! And not crowded at all!,no,,view review
Serban Cosmin,2019-05-26 09:24:49,5,0,"Very beautiful, closes at 4:30.
",yes,,view review
David Kawabata,2019-06-06 10:22:05,4,0,The stamp for Kamidaigoji is now done here. Sadly Kamidaigoji was destroyed in a natural disaster. 800yen to enter but well worth it. The gardens are outstanding.,no,,view review
Taylor,2019-07-13 14:45:41,5,1,have wanted to visit this amazing place for so long and it was better than I hoped. Absolutely beautiful. I was there early in the morning and saw no other tourist until I was leaving the grounds. The staff was very helpful and friendly.  The walk getting here is wonderful. So much beauty to take in. I am so happy to have visited at last! There is a nice path around the temple grounds with several waterfalls also.,no,,view review
Joachim Fredensborg,2019-07-18 11:02:29,5,0,Awesome place if we wanna see  inside some tempels with an old background,no,,view review
Rajeev Saxena,2019-07-19 02:25:12,5,2,Beautiful temple along with manicured grounds and water features.,no,,view review
Senkan Koukuu,2019-08-18 04:22:12,5,5,"A good tourist site. The three tourist points seem to be the large pagoda, a small garden inside one of the temple buildings, and the artifacts stored in one of the facilities. To be truthful, the artifacts are just scrolls you cannot read(and no, not because you are a foreigner but because the Kanji are written in an ancient, cursive fashion...), but the pagoda and the garden are quite very pretty. I liked the garden really much and it was truly breathtaking as it rained heavily- imagine rain splashing over a beautifully constructed garden, bubbling its waters and soothing its trees! - but regrettably you are not allowed to take pictures of it and there are at least 3 staff workers on guard constantly. I am not one to challenge rules so I just gazed at the rain from the temple aisle for about 10 minutes.

Overall, the temple is totally worth a visit and the 800 yens' admission fee. Not just the three places but the intricate structure of the buildings, the tea room, the walk, the ponds... the 'artificial nature' surrounding each temple building and the Buddhas... everything is fascinating, yet somewhat subtly different from Buddhist temples of different cultures. Buddhist temples are one of the best reasons to visit the Far East, are they not?",no,,view review
Catherine Snel,2019-09-27 17:52:13,5,0,Have learnt so much about the Japanese culture & visited so many tempels. What an experience!,no,,view review
Ibadi Shariff,2019-10-22 19:10:52,5,0,Amazing,no,,view review
Dan George,2019-10-23 02:59:08,5,0,"One of my favourite places in Japan. Especially love the garde. At Sanboin, the Pagoda which is the oldest building in Kyoto, and Bentendo Hall.

",yes,,view review
John Li,2019-11-11 08:29:19,5,0,"Very much underrated. The Bentendo hall and Tea Garden was very much worth it. A little difficult to get to the area due to the bus system having no English available, but worth the effort!
",yes,,view review
Lyx,2019-11-12 11:10:35,5,0,"Really worth visiting, if you like a calm and peaceful area. The ticket is 1500 yen, but you have access to   the 3 areas: garten, temple and a museum. If you are sporty, you can walk up to daigodaigoyama for 600 yen entrence fee (if you bought the daigo area pass you only pay 500)
I liked the hiking and the area a lot


",yes,,view review
Eleven,2019-11-13 14:12:44,4,1,"Ambiguous place because of the price 1500 yen for person. You can buy only combination ticket even if you are only interested in one zone..Despite this..beautiful and meditation area with pond is brilliant for photos.







",yes,,view review
Walla Xia,2019-11-24 14:00:14,5,1,"It is a famous tourist spot with World Heritage Award. Might be it needs an entrance fee of 1,500 yen per person, so we don't see much people there. Anyway, the place is beautiful and deserved a visit.






",yes,,view review
Sylvain Vasseur,2019-11-27 00:03:28,5,0,Beautiful with the fall colors,no,,view review
Ben W,2019-11-28 13:37:31,5,0,Beautiful temple. Must see for Kyoto.,no,,view review
Kajimi Casson,2019-12-01 11:19:47,5,2,"This is a must-see stop on your vacation to Japan. It's a breathtaking venue with serene waterfalls and foliage surrounding a pond and bridge. Not to mention the temples and history. It's so picturesque. It's not super cheap but totally worth it. There are a few food venues available on site too.
",yes,,view review
Cheree Davis,2019-12-03 11:44:44,5,0,Absolutely peaceful and a lovely sights all around,no,,view review
ふみこぶりこ,2019-12-03 13:09:58,5,0,"Amazing temple!
The garden in Sanboinn is beautiful!
Not crowded , quiet peaceful place.
Red bridge and small temple in the main hall place is wonderful.
I highly recommend you!
",yes,,view review
Matt Kellogg,2019-12-11 13:32:29,5,0,Wasn't gorgeous as it would have been with momiji but still great '),no,,view review
JOHNNY LEE,2019-12-16 01:13:24,4,0,"I think it will only be fine in maple season, when no maple, it might be a little boring and the traffic is not very convinent


",yes,,view review
RK Raja mast Rk,2020-01-11 07:10:02,5,0,Raja,no,,view review
Taya T (T),2020-01-15 13:37:41,5,0,"At first upon entering, there were dead trees everywhere. Some of the infrastructure aged poorly but then we realized afterwards that the whole place got destroyed by the most recent storm. Once you go all the way inside to the inner garden. Behold ! It was magical. I think we were really lucky to be there 2nd to last week of November since the foliage were at its peak. The whole garden is flaming red with maple trees and decorated bonsai surrounding body of water. See pics. Highly recommended!











",yes,,view review
Jamin Jamin,2020-01-28 11:29:09,5,0,So pretty view,no,,view review
Joakim Norrby,2020-02-11 11:50:40,5,1,Mesmerizing and beautiful spot. Unlike other sacred sites in Kyoto i experienced this one a lot less crowdy.,no,,view review
Risath Azeez,2020-03-17 14:14:21,5,0,"Very nice and pleasant place for spending time



",yes,,view review
Kazutaka Iwai,2020-06-28 09:13:37,5,0,"It’s like a Disneyland for our old age.







































",yes,,view review
Amir Najjar,2020-07-12 14:56:16,5,0,Ive been to many temples all over Japan.. and this is one of the most breathtaking ones for sure!!! It puts you in such a serene state of mind.. the Japanese gardens in front of the temple are absolutely stunning!!! And then as you think you're finished.. more surprises await you as you continue to stroll towards the pagoda.. and then the gorgeous red bridge connecting the little red temple..,no,,view review
Mythri Ravindra,2020-09-21 19:51:13,5,0,Very beautiful trek..,no,,view review
arz,2020-10-10 03:15:23,4,1,"Shidare cherry blossom is beautiful. One museum has the room for watching it.
Michelin **",no,,view review
Zakkuro Forest,2020-10-29 09:04:34,5,0,Went for a walk with my dog - although we couldn’t enter the temple (no pets allowed) but it was a nice walk outside the temple and a good hike in the mountain 上醍醐 behind the temple (about 1.5 hours to reach the top of the mountain).,no,,view review
May A,2021-03-29 06:54:26,3,0,"Weeping cherry blossoms were mostly finished so only the regular ones were still left. BUT They charged me 1500yen to enter unnecessary places (all 3 areas) I didn’t care for lol all I wanted to see was just cherry blossoms and the tower. PLUS, they charged EXTRA 500 yen to enter one of the buildings. This place is very commercial. Monday but crowded.",no,,view review
A. S.,2021-07-16 11:02:07,2,5,"In addition to the ¥1000 charge for parking (if you have 2.1m high vehicle, the price doubles!); it cost ¥2700 for three (child age 11 was free) for access to the Temple grounds & Garden. The grounds is beautiful, & peaceful; there is also and a wonderful pond with a bridge. The oldest building in Kyoto is also located on the grounds... Impressive. When attempting to access the garden, they required an additional ¥500 per person (cash only). We had already spent all cash on our person; they denied us entry to the garden (that we had paid for!). In retrospect, we should have only paid for access to the grounds. Very disappointing. I would rate more stars had they not required more money to see the garden we'd already paid for. This place is a money pit!







",yes,,view review
Siddhee Pimparkar,2021-11-16 01:12:17,4,1,"2021/11/14

One of the best places to take fall pictures!
Except the pond area, rest is still pretty green though!
",yes,,view review
Peter B.,2021-11-24 12:03:18,4,0,Buddist temple and tourist attraction,no,,view review
Annie Sobol,2021-11-29 01:34:28,4,3,"The garden and pond with small pagoda & vermillion bridge is stunning 😍 it truly is spectacular during momiji season! I highly recommend visiting during Sakura or momiji time to truly capture the beauty of the temple grounds.







",yes,,view review
Arifa Jannat,2021-12-11 16:53:56,3,7,"Daigoji, an oldest traditional Buddhist temple. The entrance fee is 800 yen but if you want to visit the inside garden you need to pay extra 500 yen. The parking fee is quite expensive. The huge pagoda, a tiny garden inside one of the temple structures, and the antiques held in one of the facilities appear to be the three tourist attractions. To be honest, the treasures are basically scrolls that you can't read if you're a foreigner and it is written in Kanjii, but the pagoda and garden are rather lovely. Specifically, the small temple with a vermilion bridge beside the pond.








",yes,,view review
mahesh waran,2022-02-16 14:10:38,5,0,💛❣️🧡❤️‍🩹,no,,view review
Annie Chang,2022-04-06 13:21:00,5,2,"Daigoji temple is good for sakura viewing , it is famous for the  shidarezakura. One  tree is 150 years old and stench out form a interesting shape . It is a huge area with many lovely walk to enjoy the nature !! Photographed 4/5/2022




",yes,,view review
Alexandru Manea,2022-07-15 22:53:24,5,0,Hitler is getting popular in Japan 😂🇯🇵,no,,view review
Jon rui tsai,2022-11-09 05:54:29,5,0,"Entrance fee was ¥1000. Totally worth the price. Highly recommend to visit in the autumn. During autumn, temples even open at night







",yes,,view review
Hamad (Horsemask),2022-11-25 15:36:40,5,0,My favorite temple in Kyoto.,no,,view review
chiranut sopha,2022-12-12 07:36:44,5,1,"Beautiful place
",yes,,view review
Alexis Delvalle,2022-12-21 20:09:16,5,0,Super eady to get from Kyoto central ststion. We took Bus 301 and took us all the way to the entrance. For 280 yens. This shrine and temple complex is one of the oldes in Kyoto. Burn and reconstructed many times along the centuries. The 5 stores Pagoda is the oldest known building in all Kyoto dating back to the year 900. The serene and relaxing pathways are made to meditate and find yourself. Definitively a place you cannot skip during your visit to Kyoto. From there once you are done; can take the same bus 301 back and visit the 1000 gates temple and shrine. For 250 yens. Highly recomended.,no,,view review
Wing Hung Tai,2023-01-14 13:10:52,4,0,Nice historic place. It is just a little far from the central...,no,,view review
Ken Teh,2023-02-28 01:38:57,5,1,"Beautiful place to enjoy the autumn 🍂..
Place is big and you can spend hours here by enjoying the view and take a rest in the sheltered area in the traditional house to enjoy the gorgeous view after a long walk..
Definitely must visit if you are in Kyoto..
Ticket priced at 1K yen..










",yes,,view review
Kevin,2023-03-04 14:06:58,5,0,"I've been to a few temples now in Kyoto and this is probably my favorite. The garden area where you can go inside and sit in front of the garden was just so soothing and calming especially with the warmth of the sun on you. I could have just sat their for hours looking out to the garden and water with the fishes.





",yes,,view review
Peter Yu,2023-04-02 03:43:07,1,0,"The temple is a fraud with $1500 per person entrance fee and if you want to further get into the garden, you need to pay extra. The entrance fee only let you get into the door and then If you want to view more, you have to keep paying. This is not a fair pricing ticket. Very disappointing. The temple management is definitely a fraud. Completely not worth to visit.
",yes,,view review
Loletta Chu,2023-04-03 06:07:28,5,0,"The cherry blossoms were in full bloom when I visited there. Amazing.



",yes,,view review
Arron T,2023-04-03 15:09:13,1,1,"Doesn’t have much things to see, most of the places are blocked from tourists. The ticket is ridiculously expansive compare to other temple in the city, yet still doesn’t include much places.",no,,view review
Ingrid Miranda,2023-04-04 03:55:11,1,0,"Too expensive. After paying 1500 yen, some areas required another fee.",no,,view review
C Yoo,2023-04-04 10:56:49,5,0,Sakura everywhere,no,,view review
Smiley “SmileyCancer” Cancer,2023-04-06 07:51:04,4,1,"It was an inspirational temple, only thing that I’m sad to say is closing time seems a little bit early even at the peak time of cherry blossoms!






",yes,,view review
International Tempo,2023-04-07 10:24:48,5,0,"A great location where you can appreciate much the cherry blossoms. Entrance fee is required.















",yes,,view review
Nguyen Mai,2023-05-02 01:31:41,3,2,"Amazingly beautiful, especially the sanbo-in garden. Unfortunately, it cost way too much for a ticket, combined with the fact that it is so far away from Kyoto city centre, no wonder why not many people come. The complexity of Japanese public transportation doesn’t help either.
Also, the museum is nothing short of a disappointment.








",yes,,view review
Emma Bosch,2023-05-04 12:46:18,5,0,Stunning place,no,,view review
Tucker& Bear,2023-06-09 00:12:18,5,0,"It’s a traditional “Japanesey” style of the temple in the huge place in Kyoto.
There many of beautiful paintings of the wall the inside of the temple.
And the beautiful Japanese garden in the inside too. Very nice and breathtaking place.
And there was a the tiny Japanese restaurant inside of the temple, next to the bus and car parks. it was beautiful, delicious 😋





















",yes,,view review
