Author,Date,Rating,Helpful count,Review,Picture included,Language,(view source)
laila putri rizalia,2021-06-11 11:44:30,5,0,"beautiful temple with lots of hydrangeas blooming in early summer.  you just need to walk about 10 minutes from keihan Uji station.










",yes,,view review
jihye yeom,2021-06-19 12:28:25,5,0,"Enterance 800 yen but worth!
So beautiful and can feel nature












",yes,,view review
Peter B.,2021-06-20 08:10:51,4,0,Buddist temple & tourist place,no,,view review
Mo Mat,2021-06-23 13:13:09,5,0,Beautiful temple with Lotus flowers in front yard,no,,view review
Fajri Dzulkifli,2021-06-26 02:45:48,5,0,Nice place to see Hydrangea flower in June before summer.,no,,view review
jonie monterona,2021-06-26 11:54:19,4,0,"It's a nice place to visit during summer. It's accessible for commuters and have a car tourist.









",yes,,view review
JT,2021-09-14 09:07:32,4,0,"Flowers would be in full bloom around early to mid May

",yes,,view review
林伸彦,2022-02-16 04:35:50,4,9," There is a parking lot at the foot of the mountain under the temple at Saigoku Sanjusansho Fudasho.
When I came here before, I remember climbing a lot of stone steps, so I was prepared, but unfortunately it is currently under construction, so I will have to go up the slope in front of me. (It's not long, but it's a nice slope no less than stairs.)

There were not many worshipers in the precincts of the main hall, partly because of the corona disaster.
I thought this time as well, but next time I will come in the hydrangea season.
The hydrangea garden in the mountains in the precincts is definitely worth seeing during the best season.

It's not the season yet, but the well-maintained cedars and other trees looked very nice.

",yes,Japanese,view review
宅見肇,2022-03-04 01:39:36,5,24," Located 15 minutes from Keihan Mimuroto Station, it was built in the Houki era (770-781) at the request of Emperor Konin.
For lovers of Buddhist statues, there is a treasure house (open once a month, paid), where important cultural properties such as the statue of Amida Nyorai, the wooden statue of Shaka Nyorai, and the wooden statue of Bishamonten are enshrined.

Mimurotoji Temple has many profit spots, so I think it's good to remember the points...
Go through the temple gate and climb the stairs to ""Mimurodo"". After purifying your hands, it is said that you should touch ``Ugajin'' and ``Hosho-gyu'', ``Fukutoku-usagi'' and ``Ryu-no-kashira'' in front of the main hall, all of which are auspicious. You can also see Wakanohana and Takanohana's handprints, perhaps because of their luck. Many omikuji and ema are lined up for women.

Next to the main hall is the Amida hall, bell tower, and three-storied pagoda. It's a detour, but you should stop by.

One more thing, you can enjoy various flowers here as it is said to be a flower temple. The garden ""Yorakuen"" is famous. The 5,000 tsubo dry landscape garden created by Kinsaku Nakane and the strolling pond garden are filled with azaleas and hydrangeas. It's not blooming now, but I can imagine it.

In March 2022, now plum blossoms, 250 Tarebaien open. The woman at the reception at the entrance of Mimurotoji Temple asked me, ""The plum blossoms are starting to bloom. Are you okay?"" The entrance fee of 800 yen was a little consideration.

Ah, it's okay, there are few customers, and the scenery overlooking the plum blossoms is all for one person, so I'm satisfied enough👍

",yes,Japanese,view review
花鳥風鉄,2022-03-13 02:00:01,4,1," In the spring of 2022, the weeping plum garden will open. There are 250 red and white weeping plum trees planted in the park, and they have a nice fragrance. It is a pleasant place with a good view on the slope of the mountain that opens to the direction of Uji city. There is also a teahouse, so you can take a break while looking at the plum blossoms.
It is recommended to wear shoes that are easy to walk on as the slope is quite steep.

",yes,Japanese,view review
久我達,2022-03-14 09:15:26,4,0," It is a very beautiful temple. When I visited, it was weeping plum blossoms, but I think that there is a Japanese garden and it can be enjoyed at any time of the year.

",yes,Japanese,view review
虎虎タイガース,2022-04-25 02:53:24,5,6," I've lived in Kyoto since kindergarten and this is the first time I've come here.
The azaleas and rhododendrons were very beautiful. I was given a hand-written goshuin, and I had a ""hiyashi candy"" at the flower teahouse here.
From May to June hydrangea is a very beautiful and quiet place for flower lovers. The entrance fee is 800 yen, and the parking lot is 500 yen! Goshuin is 300 yen! For your reference

",yes,Japanese,view review
Y,2022-04-30 14:07:12,4,5," 4/30 We went to see the azaleas
There were some places that had finished blooming, but you can fully enjoy it.
The inside of the temple is very spacious, so it is worth seeing.
The parking lot is very large (¥500)
Narrow road to parking lot
There are slopes and stairs in the temple.
Please watch your step.
Since there is a worship fee (¥800), at least I wanted the parking lot to be free...
The monthly red stamp was an azalea pattern.
It seems that there are various peaks such as hydrangea in June and lotus in July and August.

",yes,Japanese,view review
青木妃呂,2022-05-03 23:23:18,5,1," The azaleas were very beautiful.
The hydrangeas were not yet blooming, but they were planted in large numbers, so you can enjoy each season.(o^O^o)
There was also a tea shop that looked delicious ♪
There is also a cafe by Kyuemon Ito nearby, so it is perfect for taking a rest.
However, it is quite popular, so be prepared to wait.

",yes,Japanese,view review
Kazuyuki “Kazu”,2022-05-04 01:25:01,5,2," The temple is famous for its hydrangeas, so I went there to take some pictures. It was raining heavily that day, and the flowers were lively.
The grounds were very large and gave the impression of being a light entertainment spot. It might be nice to find your favorite hydrangea.

It's not a bad place to access, so it's a place I'd like you to stop by when sightseeing in Kyoto!

",yes,Japanese,view review
3 chai,2022-05-21 07:02:20,3,3," It was nice to be close to the parking lot. It was relatively empty because it was a weekday. The temple is famous for its hydrangeas, so I think it was still early in the first half of May.
It was a very beautiful temple on the premises, and it was a wonderful temple with many attractions.
However, the entrance fee is expensive, there is a shop at the exit on the way back (the green tea was quite delicious), and the staff at the temple, including the stamps and the posters, make it a temple that attracts a lot of visitors. There was a unique atmosphere that made me feel like I was the other party.

",yes,Japanese,view review
C,2022-06-01 04:00:03,4,1," It seems that the flowering is early this year (2022). I think the stairs look better if taken from the right side.
School trip students are back, and it seems that taxis are getting harder to catch. There was no vacant car nearby, so I couldn't call a taxi on the way home with the app. Even at the station, if the timing is bad, you may have to wait a little.

",yes,Japanese,view review
Teke Teke,2022-06-07 03:58:20,3,2," June 5, 2020 (Sunday),
Today, I came to Mimurotoji Temple to see the hydrangeas.
It looks like it will still take a few days before the flowers are in full bloom.
It was a decent bloom, but I wonder if it's going to be 🏵️😅

",yes,Japanese,view review
0123 Milay,2022-06-11 01:10:13,4,1," The parking lot is coin parking and costs 1000 yen for 120 minutes. There are two entrances and one exit.
This time, we will receive a direct-written goshuin and a limited-time-only goshuin.
I also found a heart shape in the three-storied pagoda, and the tension went up!
There are relatively few visitors, so you can take your time and look for heart-shaped hydrangeas. It's still a little ahead of the best time to see the 5th part. There is a teahouse in the garden and you can enjoy sweets.
The exit is a revolving door, so if you are in a wheelchair, you will have to exit through the entrance.

",yes,Japanese,view review
矢野和代,2022-06-11 12:30:22,4,2," A few years ago, when I was traveling around the 33 temples in Saigoku,
I visited At that time, the peonies and azaleas were very beautiful and left an impression on me. This time, I went to see hydrangeas.
I enjoyed walking around the garden for about an hour.
However, I did not move for more than 30 minutes to get out of the parking lot, and the person parked in the back could not move at all.
It was a waste of time.
There is no person in charge, only cars near the entrance
Since it comes in from the side, the cars in the back that were lined up in the aisle from early on have no choice but to endure.
Should we organize the parking lot in the future?
The Hydrangea has also become crunchy.

",yes,Japanese,view review
hidekazu Tomoyasu,2022-06-12 09:34:49,4,22," I heard today.
It wasn't in full bloom, but it was a beautiful hydrangea.
There was no display of the line for worship and the line for goshuin, so everyone was in trouble because they didn't know what line they were lined up in. I was just lined up for a goshuin, so I called out several times to say that this example was a goshuin and the other side was a worship.
The route to the hydrangea garden after visiting the shrine is not displayed, so please write down the route for everyone you pass by! You said
The temple is really a splendid temple with a long history, but I think it's a shame that it has become a tourist spot.
If the admission fee is 1,000 yen, I would like you to handle and guide the worshipers properly.
As I wrote in other people's reviews, if it's a tourist spot, please place staff and guidance staff at the end of this place.

It's a very good temple, so I'd like to visit it again when it's not the hydrangea season.

",yes,Japanese,view review
藤田れい子,2022-06-13 11:52:03,5,1," 2022/6/12 (Sun) sunny ☀️
I went to see the hydrangea.

I was at a loss as to where to park my car.

The price was now 1,000 yen per car, but after waiting about 5 minutes, I was able to stop immediately. There are several places to park.

The entrance fee is 1,000 yen per person.

I wonder if about 70% of all the hydrangeas were blooming as a whole? The red hydrangea was also very impressive.

The hydrangea (in a small flowerpot) on the stairs was a little pitiful, but the hydrangea in the washbasin in the precincts was very nice ^ - ^
(* I'll post the image 💕)

This season ~ The best recommendation here is to go up the stairs and go to the washbasin.
When I headed to the three-storied pagoda from there, the water lilies were about to bloom, so the best time to see them started💕
Rhododendron flowers are also beautiful in summer😊

You can enjoy it whenever you go.
Last time I went to visit Saigoku Kannon.

Green tea, chilled candy, pottery, etc. on the mountain path, and shaved ice 🍧 inside ^ - ^

",yes,Japanese,view review
Pranathi V,2022-06-13 12:30:18,5,1,Nostalgic place,no,,view review
Taka Maru,2022-06-13 18:14:16,5,0," I visited for the first time in about 8 years. Hydrangea is a symbol of the rainy season. Mimurotoji Temple is commonly known as Hydrangea Temple, but it is truly a masterpiece of hydrangea! Various types of hydrangeas welcome you

",yes,Japanese,view review
二人娘の母,2022-06-15 04:27:25,4,1," I enjoyed lotus and hydrangea.
It was a really nice precinct.
The parking lot uses Times, but there are places of 1000 yen and 2000 yen.
I think it's better to check in advance.

",yes,Japanese,view review
緑,2022-06-16 00:09:03,3,2," I went yesterday in the rain.
The group also got on the bus and it was a decent turnout. Saturdays and Sundays will be quite crowded 💦
As for the hydrangea, I felt that the number of flowers was small, so the best time to see them is about to end. .
Instead, pretty lotus flowers were blooming here and there❗️

",yes,Japanese,view review
taka,2022-06-16 03:06:52,4,2," I went to see the hydrangea the other day
I went☺️
Lotus from July
It's beautiful. . 🪷

Even though it was a weekday, it was quite crowded 😳
The parking lot is a big deal
It was...
it takes time to get out
I was arguing 💦
One exit is too small. .

to worship
I lined up to get a goshuin
Crowds of rabbits and cows
I didn't touch 😢
It can't be helped because the season is in full swing❗️

Hydrangea is almost in full bloom
Everyone had a great time 😄
it was my first time too
I had a lot of fun😆
It smelled so good and healed me~🥰
I wonder if it looks like a heart ❤️

",yes,Japanese,view review
yoヒッキー,2022-06-18 00:24:11,4,2," The hydrangeas were so beautiful. I think it will be in full bloom after June 20th. There were many people even on weekdays. I lined up to get a red stamp. I want to come back around that time.

",yes,Japanese,view review
TT A,2022-06-18 09:15:59,3,3," I was afraid to go because I saw bad reviews on the internet, but it didn't leave such a bad impression.

However, I couldn't see the inside of the main hall, and I couldn't see the Buddha statue at all because the windows were reflecting and it was dark.

Some people lamented that they couldn't see the inside of the main hall even though they went on time online.
Even if there was time to spare, it seems that the principal image inside was not able to be seen.

If the staff of this temple had also politely told him about it, I think the grieving person would not have been hurt so much.

By the way, don't expect to answer the phone,
I think that the pamphlet has become more obsolete because it only adds a simple explanation to the ticket.

If you don't have high expectations, it's probably worth it.

",yes,Japanese,view review
Royce Sato,2022-06-19 04:45:23,5,0,"lotta hydrangea, really nice, bit crowded but that's ok",no,,view review
大村弘之,2022-06-23 13:56:57,5,1," The hydrangea was in full bloom and I was excited. Heart's
I couldn't find the hydrangea. There are many visitors on this day. The weather was nice too.

",yes,Japanese,view review
mar min,2022-06-25 13:12:08,4,8," 2022.6.25 (Sat) visit. I thought the hydrangeas were just in full bloom. It seems that the lotus flowers are still a little early, but I was able to enjoy some blooming.
I started at 11 o'clock, went around at a normal speed, and left the gate in about 2 hours. I think it took more than 2 hours if I ate at the tea shop in the precincts. I was able to get the goshuin almost immediately without lining up.
The Times parking lot in front of the gate was 1000 yen for 2 hours and 500 yen for 1 hour after that, so for your reference, I told you the required time in my case. It was my first visit and I didn't know how long it would take. (I have reduced one star because I felt uneasy about the parking time setting of the official parking lot...)
It wasn't as crowded as I expected, and I enjoyed various types of hydrangeas.
It was a cloudy and muggy day with temperatures around 30°C, so hydration was essential, and many people were walking around with portable fans. Everyone please take care and visit.

",yes,Japanese,view review
好井淳（ヨシネコ441）,2022-06-26 01:21:33,4,1," Mimuro Toji. Saigoku Kannon Sacred Site No. 10 Fudasho, a special head temple of the Honzan Shugen sect. The principal object of worship is Senju Kanzeon Bodhisattva.
Known for viewing azaleas, hydrangeas, rhododendrons, and autumn foliage in the garden, and lotus flowers in front of the main hall. The azalea and hydrangea gardens are open only during the flower season.
In front of the main hall, there is a large staircase. There is also a path that can be used by wheelchairs to appreciate the flowers.

",yes,Japanese,view review
Sawako,2022-06-28 08:59:38,4,0," Mimurotoji for the first time.

It was hot and humid today, so I couldn't appreciate the hydrangea slowly.

If it is in full bloom, will it be spectacular? I thought.

I was healed by seeing the flower chozubachi with my own eyes

We were able to choose a seasonal stamp and a special stamp (written down).

",yes,Japanese,view review
Cordelia,2022-06-29 06:30:21,5,0,"Very beautiful temple! Sadly the hydrangea displays have already been taken down. The hydrangea plants are also reaching their end. Not too crowded in the early morning hours. The lotuses are also in bloom.



",yes,,view review
S.H Hash,2022-06-30 07:54:23,5,0,Beautiful Hydrangea. Hot and crowded,no,,view review
りえ,2022-07-02 11:27:08,3,0," I visited as one of the destinations of the sightseeing bus tour. I didn't have much time to look around slowly, but the lotus and hydrangea were blooming beautifully.
The stairs up to the temple were quite difficult.

",yes,Japanese,view review
Yoshinori kageshima,2022-07-05 21:56:09,4,3," A special head temple built in the mountains about 15 minutes on foot from Keihan Uji Station.
When visiting, I headed for Mimurotoji from Keihan Uji Station, but I didn't know how to get there, so I took a taxi waiting in front of the station and visited. According to the taxi driver, there is a bus at JR Uji Station. However, please note that the bus at Keihan Uji Station seems to operate only on holidays!
At Mimurotoji, the admission fee is 1,000 yen when the hydrangeas are in bloom.
The main hall and three-storied pagoda in the precincts are worth seeing, and the atmosphere in front of the main hall may be somewhat soothing.

",yes,Japanese,view review
中田淳子,2022-07-15 21:18:24,4,0," It's a short walk from the station, but I liked the atmosphere of the withered mountain temple during the fall foliage season.

The weather in the mountains is changeable, so we are busy going back and forth between sunny and cloudy weather, and the damage from the heat is small even after the rainy season.

After the steep stairs, the large lotus flowers and buds spread out in front of you, the red dragonfly that you haven't seen in a long time, and the clear singing of warblers and wild birds. Even if the thousand-armed Kannon is standing there, it doesn't feel out of place. I enjoyed the tranquility of my heart that I don't usually get.
Along the way, I got excited about traveling with an old man I didn't know.

",yes,Japanese,view review
Rona Acharon,2022-07-15 23:17:54,5,0,"Absolutely beautiful place, and has a great park for hydrangaea viewing. There is a cafe at the end of the hydrangaea park where you can get shaved ice and ice cream treats, around more or less 1500¥ per person with drink included (honey tea).





",yes,,view review
紫蘇山茄子,2022-07-20 12:19:21,4,1," I visited on the Saigoku 33 Temple Tour.
The lotus flowers were at their best in late July.

Since I was using a car on this day, I used Times Mimurotoji-mae No. 1 for the parking lot, but frankly speaking, the price is high.
There is no detailed price setting, and it is 1000 yen even for about an hour.

*Usage fee 00:00-00:00 120 minutes 1000 yen
(However, 500 yen for 60 minutes after 120 minutes)
*Opening hours: Normal hours: 7:00-15:40 Light-up hours: 7:00-20:20

By the way, there is no other parking lot in the vicinity, and it is around Mimuroto Station, which is a little far away.

",yes,Japanese,view review
たけほがら,2022-07-26 10:28:42,4,4," It is about 40 minutes on foot from JR Uji Station. There is a parking lot in the temple, and it seems that there were many worshipers who came by car. My husband and I went on foot.

Mimurotoji's lotus garden is one of the most popular spots in Kyoto. When I went there, I found that there was no pond there, but lotus flowers were planted in pots and arranged side by side.

In Buddhism, the lotus is considered the most suitable flower for the Pure Land, as it stretches its stem out of unclean mud and blooms into a pure flower.

The lotus flower reminds me of a funeral altar. It is an image that is lit by a miniature light bulb, but the real thing is very beautiful. I took a picture and will upload it together.

There is also a large garden in the temple, and depending on the season, hydrangeas and azaleas bloom, which seems to be popular as well.
(Visit: 2022-07-17)

",yes,Japanese,view review
濱根暁,2022-07-28 00:36:21,4,0," I went to see the lotus, not the hydrangea.
The lotus flowers are in the pots lined up in front of the main hall, so there weren't that many, but it was worth seeing. It was a little too hot, but I was still healed by the cries of the warblers and the greenery.

",yes,Japanese,view review
Benjamas Kumsueb,2022-08-17 01:27:29,5,0,"A plenty of nice flowers and plants in the garden. I love this beautiful temple.
",yes,,view review
Karr Knight,2022-08-28 11:47:27,4,0," 2022.8.28
Expect online notoriety? Visiting the shrine with excitement. Let's go to the goshuin!
It was handled by two women, but was it very well handled? I was overwhelmed. Was it improved by ego search?
The precincts were beautiful and I was able to visit comfortably, but the parking lot is expensive at 1,000 yen for 2 hours from the start.

",yes,Japanese,view review
松本憲司,2022-09-11 09:17:36,4,1," I heard that the temple is famous for hydrangeas. It is a wonderful hydrangea garden that is more than rumored. It seems that there are 10000 shares. Both the main hall and the three-storied pagoda are worth seeing. The admission fee of 1000 yen is not regrettable. However, please note that you cannot see it unless you go there by 3:30 pm.

",yes,Japanese,view review
Y *,2022-09-23 04:47:55,5,0," Arrive at 780 yen by taxi from Uji Station. There were no azaleas, hydrangea, or lotus in season, but it was a pleasant temple. If it hadn't been raining, I would have taken a leisurely stroll through the garden. I wanted to come again during the hydrangea season.

",yes,Japanese,view review
Toshi Phantom,2022-10-30 12:27:50,4,2," Not even azalea
not hydrangea
October 30 Few autumn leaves
It was a time when I didn't know what I was going to see
It was a good temple ~ maybe 🤣
Heck... 500 yen to enter the temple?
Good but the parking lot below is 1000 yen
To leave the car and get a goshuin
Surprised at 1800 yen😂

",yes,Japanese,view review
Higuchi Akinori,2022-11-12 08:42:35,3,2," This temple is the 10th Reisho of the Saigoku Sanjusansho Kannon Sacred Sites, and is a special head temple of the Honzan Shugen sect of Buddhism. Lotuses are planted in front of the main hall, and you can enjoy collaboration with lotus flowers in July. There is also a stone monument of Ukifune, which is mentioned in ""Uji Jujo"" in The Tale of Genji. In addition, there is a Japanese garden called Yorakuen with an area of ​​about 5000 tsubo. I received a Goshuin of Saigoku.

",yes,Japanese,view review
鶴田茂一（つるさん）,2023-01-09 08:06:02,4,0," I thought there would be a lot of visitors in the year of the rabbit, but I met only a few people in the morning. It is famous for its hydrangeas and azaleas, but today I was able to visit it slowly in the wide precincts.

",yes,Japanese,view review
YOKO,2023-03-06 04:37:36,4,3," I came to see plum blossoms last week.
Admission fee 1000 yen I got a candy exchange ticket.
At the top of the mountain, there is a hanging plum tree.
It will be in full bloom in warm weather this week.
It is recommended to wear shoes that are easy to walk in as there are many slopes.

",yes,Japanese,view review
藤井典子,2023-03-24 08:48:00,5,0," Weeping plums are in full bloom. Red and white plums were blooming on the slope. The trees were connected by a road, and I was able to see the plum trees up close. When the season changes, you can see many hydrangeas. Flower temple.

",yes,Japanese,view review
古川匠,2023-03-28 07:04:22,4,1," The weeping plum was beautiful.
The entrance fee includes the price of plum candy, and you can get plum candy on the way back.
The parking lot is large and seems to be fixed at 1000 yen during the busy season, and people collect it without using the machine in the parking lot.
There are places where you can't pass each other on the road to the parking lot, and you can't see the other side, so it's a little difficult to pass each other.
The plum blossoms are in bloom on the slopes of the mountain, and it is necessary to climb a steep slope from the parking lot.

",yes,Japanese,view review
Jez in Japan,2023-03-30 01:57:13,1,4,"I was turned away at the entrance cause of my dog. But i still had to pay 1000円 for the 5 minutes parking!!! Thankfully their refusal meant i saved 1000円 entrance fee. But seriously that parking is ridiculous, for 5 mins!",no,,view review
nieno -f,2023-04-01 11:57:49,4,1," I came to Kizu, so I stopped by (3/17).
The weeping cherry tree was still there, so the admission fee was 1,000 yen.
Cherry blossoms, hydrangea, lotus, etc. are likely to be in full bloom one after another.
It was a preview of the place and situation
There were few people at the time, so I was able to visit slowly.

",yes,Japanese,view review
グロン,2023-04-09 11:24:16,4,0," Visited 2023/04/09. The admission fee is ¥1,000-. I thought it was only during the plum blossom season, but it turned out to be the same price at other times as well. I often visit for azaleas and hydrangeas, but I have never come for rhododendrons, so I thought I would visit once, and I visited because it was listed as the best time to see it on the homepage. The rhododendron flowers were as expected, and there was a weeping cherry tree near the teahouse, which I didn't expect. Personally, after climbing the azalea slope ahead, there is a bright red rhododendron in the back, but it would have been better if I could go see it now because it dries up considerably during the azalea season. thought. From the main hall, it looks like it has already bloomed, so it was a pity.

",yes,Japanese,view review
大吉,2023-04-30 02:06:39,3,1," When I went to see the hydrangea before corona, I thought I would never go again because I was disappointed, but I went to see the azalea. Parking was automatic. Walking is walking, but in the azalea season, the weather was nice and I was able to walk comfortably. The azaleas weren't in full bloom because they bloomed and scattered depending on the amount of sunlight, but the wall-like azaleas were spectacular. If there are a lot of people, you may have a hard time going up and going back on the same road at the dead end, but fortunately it was not very popular on the first day of the azalea garden, so I enjoyed it.

",yes,Japanese,view review
nolimaki Y,2023-04-30 13:23:31,4,1," I went out to see the azaleas on Sunday, April 30th.
I was worried if I could stop because the parking lot is limited, but it was useless.
It costs ¥1,000 for 2 hours, and it costs ¥1,000 to visit the shrine. rice field.
The azaleas were spectacular.
After a while, the hydrangea will be beautiful, and the lotus flower will be visible.
Feel free to go out! I'm happy if it's a price setting.

",yes,Japanese,view review
香港猫,2023-05-02 13:06:54,5,1," A beautiful temple full of greenery.
In the precincts of the shrine, there is Fukutokuto-san, who holds a ball with a stone egg in it.
The azaleas in the azalea garden were spectacular.

",yes,Japanese,view review
jin yone,2023-05-21 15:06:31,1,7," It is a visit on the Saigoku 33 temples tour.
Parking lot 1000 yen for 120 minutes, entrance fee 1000 yen per person.
Looking at other people's reviews, it seems to have improved a lot.
It is easy to imagine that the large precincts, hydrangea garden, etc. are beautifully maintained and costly. . .
The worship itself was beautiful in the fresh green, the warblers were singing, the wind was pleasant, and the view was good. However, the principal image of the main hall is not visible at all because the glass reflects.
The main hall is already closed when I take a short break to see the tower. The time is 15:38. .
Why don't you charge 1,000 yen for admission even though there are people who came later? Am I the only one who doubts that?

",yes,Japanese,view review
工藤由紀子,2023-06-04 00:42:52,4,0," Mimurotoji for the first time. Hydrangea is about half bloom, but I enjoyed it enough. The parking lot is right in front of Times. It was 1000 yen for 2 hours. The Times starts at 8:00 a.m. and the temple starts at 8:30. When I arrived at 8 o'clock, I was able to park with plenty of time, but it will be more crowded around next week when the flowers are in full bloom. There were toilets in the parking lot, but they were all Japanese style, not separated by gender.

",yes,Japanese,view review
李彥慶,2023-06-07 03:28:07,3,0," It is about 1.5 kilometers away from Keihan Uji Station, but the road is all uphill, and it takes about 20 minutes to walk.
Tickets are 800 yuan high. Although the entrance is full of hydrangea potted plants, the garden flowers are not in good condition and are sparse.
Those who are interested are advised to confirm the flower conditions before going.

",yes,Chinese,view review
りんちゃん,2023-06-07 07:44:30,4,0," A lot of tourists also came.
Is the hydrangea about 60% blooming?
It would be spectacular if everything bloomed.

",yes,Japanese,view review
安野千恵美,2023-06-08 08:24:21,5,0," A 15-minute walk from Mimurotoji Station on the Keihan Uji Line, this temple has beautiful hydrangeas. It's in full bloom now. You are lucky if you can find a heart-shaped hydrangea. There is a restaurant called Hanachaya in the park, and the tea soba and mixed rice set are delicious.

",yes,Japanese,view review
きゃべつとまと,2023-06-08 17:09:38,5,0," I went to Mimurotoji for the first time in several years.
I visited around 11:00 on a weekday.
I was able to go around slowly without feeling crowded as I thought.

Flowering was about 5 minutes blooming, but you can fully enjoy it.
The weather was nice and hot, so the small teahouse in the hydrangea garden was a little crowded.
It was a lovely space.

",yes,Japanese,view review
궁댕이 (궁댕이),2023-06-10 13:01:15,5,0," Since the hydrangea garden was open, the ticket price was raised to 1,000 yen, so I was surprised that the fee was higher than expected, but it was okay to see beautiful hydrangea. It was fun to go to the garden to look for heart-shaped hydrangeas after touring the cool temple and burning incense. The hydrangeas are in full bloom, so be sure to visit it at this time. Instead, the bus going to Mimurodoji has a very large interval, so you have to go with good timing,, ㅠㅠ. After getting off the bus, you have to walk for about 11 minutes! Also, the stairs going up to the temple are high, so be careful if you are elderly or have weak legs!

",yes,Korean,view review
